Player,Squad,Age,Pos_clean,Comp,valor_real,valor_predicho,diferencia,diferencia_pct
Strahinja Pavlović,Milan,23.0,DF,it Serie A,18.999999999999996,12.155067,-6.84493255615234,-0.3602596082185443
Lucas Beltrán,Fiorentina,23.0,FW,it Serie A,18.999999999999996,12.796018,-6.203982353210446,-0.32652538701107614
Malo Gusto,Chelsea,21.0,DF,eng Premier League,36.0,26.979866,-9.020133972167969,-0.2505592770046658
Ivan Ordets,Bochum,32.0,DF,de Bundesliga,2.0,2.538325,0.5383250713348389,0.26916253566741943
Domingos Duarte,Getafe,29.0,DF,es La Liga,1.8,2.9154582,1.1154582023620605,0.6196990013122559
Máximo Perrone,Como,21.0,MF,it Serie A,13.0,16.801746,3.801746368408203,0.29244202833909255
Rolando Mandragora,Fiorentina,27.0,MF,it Serie A,13.0,9.465567,-3.534433364868164,-0.2718794896052434
Ermedin Demirović,Stuttgart,26.0,FW,de Bundesliga,23.0,20.860472,-2.139528274536133,-0.09302296845809273
Johannes Eggestein,St. Pauli,26.0,FW,de Bundesliga,1.8,6.549857,4.7498571395874025,2.6388095219930015
Magnus Knudsen,Holstein Kiel,23.0,MF,de Bundesliga,3.5,7.5750465,4.075046539306641,1.1642990112304688
Santiago Mouriño,Alavés,22.0,DF,es La Liga,4.0,5.884175,1.8841748237609863,0.4710437059402466
Paweł Dawidowicz,Hellas Verona,29.0,DF,it Serie A,3.5,2.9528818,-0.5471181869506836,-0.1563194819859096
João Neves,Paris S-G,19.0,MF,fr Ligue 1,81.00000000000003,21.24286,-59.757139205932646,-0.7377424593325015
Enzo Millot,Stuttgart,22.0,MF,de Bundesliga,36.0,33.52971,-2.4702911376953125,-0.06861919826931423
Jack Hinshelwood,Brighton,19.0,MF,eng Premier League,24.999999999999996,63.335747,38.33574676513672,1.533429870605469
Lukas Kübler,Freiburg,31.0,DF,de Bundesliga,2.5,3.7770865,1.2770864963531494,0.5108345985412598
Breel Embolo,Monaco,27.0,FW,fr Ligue 1,13.0,11.676339,-1.3236608505249023,-0.10182006542499249
Gorka Guruzeta,Athletic Club,27.0,FW,es La Liga,10.000000000000002,8.200046,-1.7999544143676776,-0.1799954414367677
Patrick Dorgu,Lecce,19.0,DF,it Serie A,26.000000000000004,17.643337,-8.356662750244144,-0.3214101057786209
Yankuba Minteh,Brighton,20.0,FW,eng Premier League,31.0,28.930029,-2.0699710845947266,-0.06677326079337828
Lukas Klostermann,RB Leipzig,28.0,DF,de Bundesliga,9.000000000000002,7.6304765,-1.3695235252380389,-0.1521692805820043
Bryan Zaragoza,Osasuna,23.0,FW,es La Liga,13.0,9.292652,-3.707347869873047,-0.28518060537484974
Óscar Valentín,Rayo Vallecano,29.0,MF,es La Liga,3.5,3.2351315,-0.26486849784851074,-0.07567671367100307
Josha Vagnoman,Stuttgart,23.0,DF,de Bundesliga,11.000000000000002,8.5537615,-2.4462385177612322,-0.22238531979647563
Jonas Föhrenbach,Heidenheim,28.0,DF,de Bundesliga,2.5,4.068396,1.5683960914611816,0.6273584365844727
Rocco Reitz,Gladbach,22.0,MF,de Bundesliga,15.999999999999998,9.829229,-6.1707706451416,-0.38567316532135004
Gaëtan Laborde,Nice,30.0,FW,fr Ligue 1,11.000000000000002,8.835074,-2.1649255752563494,-0.19681141593239537
Luka Modrić,Real Madrid,38.0,MF,es La Liga,4.999999999999999,8.088034,3.088033676147462,0.6176067352294925
Pablo Fornals,Betis,28.0,MF,es La Liga,6.999999999999999,7.125813,0.12581300735473722,0.017973286764962463
Mandela Keita,Parma,22.0,MF,it Serie A,13.0,8.735197,-4.264802932739258,-0.328061764056866
Jean-Clair Todibo,West Ham,24.0,DF,eng Premier League,26.000000000000004,20.949144,-5.050855636596683,-0.19426367833064165
Alberto Dossena,Como,25.0,DF,it Serie A,9.000000000000002,6.487105,-2.512895107269289,-0.2792105674743654
Aitor Paredes,Athletic Club,24.0,DF,es La Liga,23.0,8.227647,-14.772353172302246,-0.6422762248827063
James Maddison,Tottenham,27.0,MF,eng Premier League,43.0,37.771446,-5.228553771972656,-0.12159427376680595
Morgan Guilavogui,St. Pauli,26.0,FW,de Bundesliga,4.999999999999999,5.5739174,0.5739173889160165,0.11478347778320332
Ylber Ramadani,Lecce,28.0,MF,it Serie A,2.8,3.7581916,0.9581915855407717,0.3422112805502756
Malick Thiaw,Milan,22.0,DF,it Serie A,18.999999999999996,12.156039,-6.843960762023922,-0.3602084611591539
Deiver Machado,Lens,30.0,DF,fr Ligue 1,4.0,4.1541486,0.15414857864379883,0.03853714466094971
Becir Omeragic,Montpellier,22.0,DF,fr Ligue 1,5.5,6.283947,0.7839469909667969,0.1425358165394176
Jamal Musiala,Bayern Munich,21.0,MF,de Bundesliga,141.00000000000003,90.00198,-50.9980163574219,-0.3616880592724957
Florian Sotoca,Lens,33.0,FW,fr Ligue 1,3.0000000000000004,2.3758879,-0.6241121292114262,-0.2080373764038087
Djed Spence,Tottenham,23.0,DF,eng Premier League,21.0,24.598696,3.598695755004883,0.17136646452404203
Luka Sučić,Real Sociedad,21.0,MF,es La Liga,15.999999999999998,12.082125,-3.9178752899169904,-0.24486720561981193
Haris Belkebla,Angers,30.0,MF,fr Ligue 1,3.0000000000000004,2.764014,-0.2359859943389897,-0.07866199811299655
Elvis Rexhbeçaj,Augsburg,26.0,MF,de Bundesliga,4.5,6.2629204,1.7629203796386719,0.39176008436414933
Gabriel Gudmundsson,Lille,25.0,DF,fr Ligue 1,7.999999999999998,9.303661,1.3036613464355487,0.1629576683044436
Dušan Vlahović,Juventus,24.0,FW,it Serie A,36.0,24.042982,-11.95701789855957,-0.33213938607109916
Javi Galán,Atlético Madrid,29.0,DF,es La Liga,4.999999999999999,3.6915877,-1.3084123134613028,-0.2616824626922606
David Raum,RB Leipzig,26.0,DF,de Bundesliga,21.0,9.726023,-11.273977279663086,-0.5368560609363374
Bernardo,Bochum,29.0,DF,de Bundesliga,6.499999999999999,3.9688861,-2.531113862991332,-0.3894021327678973
Yeray Álvarez,Athletic Club,29.0,DF,es La Liga,7.999999999999998,4.739975,-3.2600250244140607,-0.4075031280517577
Matteo Darmian,Inter,34.0,DF,it Serie A,3.5,3.2210865,-0.2789134979248047,-0.07968957083565849
Matìas Soulé,Roma,21.0,MF,it Serie A,31.0,31.4717,0.47170066833496094,0.015216150591450353
Félix Lemaréchal,Strasbourg,20.0,MF,fr Ligue 1,11.000000000000002,13.65648,2.656479835510252,0.24149816686456835
Eray Cömert,Valladolid,26.0,DF,es La Liga,3.0000000000000004,4.4806414,1.480641365051269,0.4935471216837563
Phil Foden,Manchester City,24.0,MF,eng Premier League,101.00000000000003,56.51138,-44.48862075805667,-0.4404813936441253
Jamie Gittens,Dortmund,19.0,FW,de Bundesliga,51.0,48.028255,-2.9717445373535156,-0.058269500732421875
Pablo Rosario,Nice,27.0,MF,fr Ligue 1,9.000000000000002,6.612007,-2.3879928588867205,-0.26533253987630223
Kenny Tete,Fulham,28.0,DF,eng Premier League,13.999999999999996,14.000004,3.814697269177714e-06,2.7247837636983677e-07
Jordan Ferri,Montpellier,32.0,MF,fr Ligue 1,3.0000000000000004,3.0446851,0.044685125350951704,0.014895041783650566
Adama Traoré,Fulham,28.0,FW,eng Premier League,4.5,7.2188063,2.718806266784668,0.6041791703965929
Benjamin Bouchouari,Saint-Étienne,22.0,MF,fr Ligue 1,6.0,9.82837,3.8283700942993164,0.6380616823832194
Edson Álvarez,West Ham,26.0,MF,eng Premier League,26.000000000000004,19.372921,-6.627079010009769,-0.25488765423114496
Paul Wanner,Heidenheim,18.0,MF,de Bundesliga,18.999999999999996,19.298674,0.29867362976074574,0.01571966472424978
Patrick Wimmer,Wolfsburg,23.0,MF,de Bundesliga,15.999999999999998,12.597621,-3.4023790359497053,-0.2126486897468566
Sávio,Manchester City,20.0,FW,eng Premier League,1.2,4.257604,3.057604122161865,2.5480034351348877
Jadon Sancho,Chelsea,24.0,FW,eng Premier League,29.000000000000004,35.763615,6.763614654541012,0.23322809153589694
Cyle Larin,Mallorca,29.0,FW,es La Liga,4.5,5.0193458,0.519345760345459,0.11541016896565755
Nayef Aguerd,Real Sociedad,28.0,DF,es La Liga,18.999999999999996,10.837174,-8.162825584411618,-0.4296223991795589
Dayot Upamecano,Bayern Munich,25.0,DF,de Bundesliga,51.0,22.215425,-28.784574508666992,-0.5644034217385685
Harry Maguire,Manchester Utd,31.0,DF,eng Premier League,13.999999999999996,9.440883,-4.5591173171997035,-0.32565123694283604
Kirian Rodríguez,Las Palmas,28.0,MF,es La Liga,2.0,6.39003,4.3900299072265625,2.1950149536132812
Harvey Barnes,Newcastle Utd,26.0,FW,eng Premier League,36.0,39.234104,3.2341041564941406,0.08983622656928168
Hákon Arnar Haraldsson,Lille,21.0,MF,fr Ligue 1,18.999999999999996,18.6367,-0.3633003234863246,-0.019121069657174982
Thomas Kristensen,Udinese,22.0,DF,it Serie A,6.999999999999999,7.08493,0.08492994308471769,0.012132849012102528
Felix Agu,Werder Bremen,24.0,DF,de Bundesliga,9.000000000000002,8.350434,-0.6495656967163104,-0.07217396630181225
Archie Gray,Tottenham,18.0,DF,eng Premier League,38.99999999999999,33.381924,-5.6180763244628835,-0.14405323908879192
Matteo Ruggeri,Atalanta,22.0,DF,it Serie A,17.0,12.582193,-4.417806625366211,-0.2598709779627183
Lisandro Martínez,Manchester Utd,26.0,DF,eng Premier League,41.00000000000001,23.301796,-17.69820404052735,-0.43166351318359386
Jim Allevinah,Angers,29.0,FW,fr Ligue 1,2.5,3.0903323,0.5903322696685791,0.23613290786743163
Eliesse Ben Seghir,Monaco,19.0,MF,fr Ligue 1,29.000000000000004,36.984085,7.984085083007809,0.2753132787244072
Mario Martín,Valladolid,20.0,MF,es La Liga,2.5,7.1913095,4.691309452056885,1.876523780822754
Leopold Querfeld,Union Berlin,20.0,DF,de Bundesliga,13.999999999999996,9.2443285,-4.755671501159664,-0.3396908215114047
Iago Aspas,Celta Vigo,36.0,FW,es La Liga,3.0000000000000004,3.9844525,0.9844524860382076,0.3281508286794025
Christopher Trimmel,Union Berlin,37.0,DF,de Bundesliga,1.6,1.8278538,0.22785379886627188,0.14240862429141993
Lasse Rosenboom,Holstein Kiel,22.0,DF,de Bundesliga,2.5,5.40125,2.901249885559082,1.1604999542236327
Aïssa Mandi,Lille,32.0,DF,fr Ligue 1,2.2,2.5659046,0.36590461730957013,0.16632028059525913
Ousmane Dembélé,Paris S-G,27.0,FW,fr Ligue 1,90.99999999999997,76.71,-14.290000915527315,-0.1570329770937068
Désiré Doué,Paris S-G,19.0,FW,fr Ligue 1,90.99999999999997,50.792076,-40.20792388916013,-0.44184531746329825
Stanko Jurić,Valladolid,27.0,MF,es La Liga,2.2,3.9800873,1.7800872802734373,0.8091305819424714
Bukayo Saka,Arsenal,22.0,FW,eng Premier League,151.0,76.00068,-74.99932098388672,-0.4966842449264021
Marius Bülter,Hoffenheim,31.0,FW,de Bundesliga,3.5,3.962937,0.4629371166229248,0.13226774760654994
Alberto Moreno,Como,32.0,DF,it Serie A,2.5,2.637005,0.13700509071350098,0.05480203628540039
Boubacar Kamara,Aston Villa,24.0,MF,eng Premier League,41.00000000000001,23.374264,-17.625736236572273,-0.4298960057700554
Deniz Undav,Stuttgart,28.0,FW,de Bundesliga,21.0,23.72745,2.727449417114258,0.12987854367210752
Marquinhos,Paris S-G,30.0,DF,fr Ligue 1,36.0,12.776197,-23.22380256652832,-0.6451056268480089
Miguel,Leganés,24.0,FW,es La Liga,2.2,5.017118,2.817117977142334,1.2805081714283335
Nicolò Savona,Juventus,21.0,DF,it Serie A,13.0,13.49556,0.4955596923828125,0.03811997633713942
Balthazar Pierret,Lecce,24.0,MF,it Serie A,1.9000000000000001,6.628981,4.7289811134338375,2.488937428123072
Juanlu Sánchez,Sevilla,20.0,MF,es La Liga,13.0,13.328976,0.3289756774902344,0.025305821345402643
Bryan Gil,Girona,23.0,FW,es La Liga,15.999999999999998,13.185425,-2.8145751953124982,-0.17591094970703117
Anuar,Valladolid,29.0,MF,es La Liga,1.9000000000000001,2.937881,1.0378809928894042,0.5462531541523179
Beñat Prados,Athletic Club,23.0,MF,es La Liga,18.999999999999996,6.5520897,-12.447910308837887,-0.6551531741493626
Conor Coady,Leicester City,31.0,DF,eng Premier League,3.2,5.744023,2.5440228462219237,0.7950071394443511
Curtis Jones,Liverpool,23.0,MF,eng Premier League,46.0,45.11514,-0.8848609924316406,-0.019236108531122623
Danilo Cataldi,Fiorentina,29.0,MF,it Serie A,4.5,5.5454874,1.045487403869629,0.23233053419325086
Alessandro Zanoli,Genoa,23.0,FW,it Serie A,6.999999999999999,7.0654106,0.06541061401367276,0.009344373430524681
Francesco Acerbi,Inter,36.0,DF,it Serie A,4.0,2.6921406,-1.3078594207763672,-0.3269648551940918
Axel Tuanzebe,Ipswich Town,26.0,DF,eng Premier League,6.0,10.394939,4.394939422607422,0.7324899037679037
Unai López,Rayo Vallecano,28.0,MF,es La Liga,3.5,6.0179515,2.517951488494873,0.7194147109985352
Kevin De Bruyne,Manchester City,33.0,MF,eng Premier League,21.0,19.05837,-1.941629409790039,-0.0924585433233352
Konrad Laimer,Bayern Munich,27.0,DF,de Bundesliga,26.000000000000004,9.704512,-16.29548835754395,-0.6267495522132287
Joël Veltman,Brighton,32.0,DF,eng Premier League,4.999999999999999,3.0603273,-1.9396727085113517,-0.3879345417022704
Janik Haberer,Union Berlin,30.0,MF,de Bundesliga,3.5,3.333245,-0.16675496101379395,-0.0476442745753697
Joseph Okumu,Reims,27.0,DF,fr Ligue 1,10.000000000000002,6.618195,-3.3818049430847186,-0.3381804943084718
Marshall Munetsi,Reims,28.0,MF,fr Ligue 1,15.999999999999998,6.2740808,-9.725919246673582,-0.607869952917099
Jorge Sáenz,Leganés,27.0,DF,es La Liga,2.0,4.665111,2.6651110649108887,1.3325555324554443
Rabby Nzingoula,Montpellier,18.0,MF,fr Ligue 1,3.5,5.3110623,1.8110623359680176,0.5174463817051479
Santiago Bueno,Wolves,25.0,DF,eng Premier League,11.000000000000002,16.213482,5.21348190307617,0.47395290027965176
Phillip Tietz,Augsburg,27.0,FW,de Bundesliga,6.0,8.1452,2.145199775695801,0.3575332959493001
Nuno Tavares,Lazio,24.0,DF,it Serie A,26.000000000000004,14.881488,-11.118512153625492,-0.4276350828317496
Hans Hateboer,Rennes,30.0,DF,fr Ligue 1,3.5,4.1374993,0.6374993324279785,0.18214266640799387
Patrik Schick,Leverkusen,28.0,FW,de Bundesliga,27.999999999999996,20.571495,-7.428504943847653,-0.2653037479945591
Massadio Haïdara,Brest,31.0,DF,fr Ligue 1,2.5,2.6481318,0.1481318473815918,0.05925273895263672
Jean-Ricner Bellegarde,Wolves,26.0,MF,eng Premier League,18.999999999999996,18.191023,-0.8089771270751918,-0.04257774353027326
Fabio Miretti,Genoa,20.0,MF,it Serie A,15.0,16.453024,1.453023910522461,0.0968682607014974
Nuno Mendes,Paris S-G,22.0,DF,fr Ligue 1,71.0,19.600857,-51.39914321899414,-0.7239315946337203
Matheus Nunes,Manchester City,25.0,DF,eng Premier League,36.0,27.011223,-8.988777160644531,-0.2496882544623481
Joshua King,Toulouse,32.0,FW,fr Ligue 1,2.8,4.1423073,1.3423072814941408,0.4793954576764789
Oumar Solet,Udinese,24.0,DF,it Serie A,18.999999999999996,10.705236,-8.294763565063473,-0.4365665034243934
Tom Rothe,Union Berlin,19.0,DF,de Bundesliga,11.000000000000002,18.286816,7.286815643310545,0.6624377857555039
Raúl Asencio,Real Madrid,21.0,DF,es La Liga,41.00000000000001,8.96839,-32.03160953521729,-0.7812587691516412
Jamie Leweling,Stuttgart,23.0,MF,de Bundesliga,21.0,12.45957,-8.540430068969727,-0.40668714614141555
Sebastian Walukiewicz,Torino,24.0,DF,it Serie A,5.5,6.611279,1.111279010772705,0.2020507292314009
Reda Belahyane,Hellas Verona,20.0,MF,it Serie A,11.000000000000002,11.41392,0.4139204025268537,0.03762912750244124
Marko Ivezić,Holstein Kiel,22.0,DF,de Bundesliga,3.0000000000000004,6.3966846,3.396684646606445,1.1322282155354815
Georginio Rutter,Brighton,22.0,MF,eng Premier League,33.0,34.427834,1.4278335571289062,0.043267683549360794
Sergio Carreira,Celta Vigo,23.0,MF,es La Liga,4.999999999999999,9.126509,4.126508712768556,0.8253017425537112
Lesley Ugochukwu,Southampton,20.0,MF,eng Premier League,18.999999999999996,27.020008,8.020008087158207,0.4221056887978004
Gabriel Osho,Auxerre,25.0,DF,fr Ligue 1,4.0,4.8789773,0.8789772987365723,0.21974432468414307
Gianluca Caprari,Monza,31.0,MF,it Serie A,4.999999999999999,5.526347,0.5263471603393564,0.10526943206787129
Kobbie Mainoo,Manchester Utd,19.0,MF,eng Premier League,51.0,40.771496,-10.228504180908203,-0.20055890550800398
Timothy Castagne,Fulham,28.0,DF,eng Premier League,13.999999999999996,12.003832,-1.9961681365966761,-0.14258343832833403
Carlo Boukhalfa,St. Pauli,25.0,MF,de Bundesliga,1.5,5.4004655,3.900465488433838,2.6003103256225586
Rodrigo Bentancur,Tottenham,27.0,MF,eng Premier League,31.0,20.033699,-10.966300964355469,-0.35375164401146675
Alieu Fadera,Como,22.0,FW,it Serie A,5.5,6.406523,0.9065232276916504,0.16482240503484552
Oladapo Afolayan,St. Pauli,26.0,FW,de Bundesliga,2.0,4.321964,2.3219637870788574,1.1609818935394287
Francesco Zampano,Venezia,30.0,DF,it Serie A,1.8,3.323597,1.523596954345703,0.8464427524142795
Timothy Weah,Juventus,24.0,DF,it Serie A,17.999999999999996,9.220054,-8.779946327209469,-0.4877747959560817
Jordan Ayew,Leicester City,32.0,FW,eng Premier League,3.5,3.9590044,0.45900440216064453,0.1311441149030413
Leroy Sané,Bayern Munich,28.0,FW,de Bundesliga,33.0,31.83399,-1.1660099029541016,-0.03533363342285156
Samuel Essende,Augsburg,26.0,FW,de Bundesliga,5.5,8.559327,3.0593271255493164,0.5562412955544211
Stefan de Vrij,Inter,32.0,DF,it Serie A,6.0,4.2783346,-1.721665382385254,-0.2869442303975423
Conor Gallagher,Atlético Madrid,24.0,MF,es La Liga,41.00000000000001,14.639202,-26.360797882080085,-0.6429462898068312
Adrià Altimira,Leganés,23.0,DF,es La Liga,3.0000000000000004,5.4284773,2.42847728729248,0.8094924290974932
Esteban Lepaul,Angers,24.0,FW,fr Ligue 1,7.999999999999998,8.152894,0.15289402008056818,0.019111752510071026
Pablo Marí,Monza,30.0,DF,it Serie A,4.5,3.6391978,-0.860802173614502,-0.19128937191433376
Oumar Diakité,Reims,20.0,FW,fr Ligue 1,6.999999999999999,8.916002,1.9160022735595712,0.2737146105085102
Lorenzo Pellegrini,Roma,28.0,MF,it Serie A,10.000000000000002,7.4873276,-2.512672424316408,-0.2512672424316408
Carlos Augusto,Inter,25.0,DF,it Serie A,27.0,12.89826,-14.101739883422852,-0.5222866623489945
Jacob Ramsey,Aston Villa,23.0,FW,eng Premier League,33.0,20.990532,-12.009468078613281,-0.36392327510949335
Nick Woltemade,Stuttgart,22.0,FW,de Bundesliga,31.0,43.602337,12.602336883544922,0.40652699624338456
Mohamed Ali Cho,Nice,20.0,FW,fr Ligue 1,15.999999999999998,16.195312,0.19531250000000178,0.012207031250000113
Oihan Sancet,Athletic Club,24.0,MF,es La Liga,61.00000000000001,36.777058,-24.22294235229493,-0.3970974156113922
Warren Bondo,Monza,20.0,MF,it Serie A,11.000000000000002,9.751636,-1.248364448547365,-0.11348767714066953
Darko Brašanac,Leganés,32.0,MF,es La Liga,1.5,2.4123769,0.912376880645752,0.6082512537638346
Amadou Onana,Aston Villa,22.0,MF,eng Premier League,51.0,34.191376,-16.808624267578125,-0.3295808679917279
Marcel Sabitzer,Dortmund,30.0,MF,de Bundesliga,9.000000000000002,4.3059573,-4.694042682647707,-0.5215602980719674
Stephy Mavididi,Leicester City,26.0,FW,eng Premier League,11.000000000000002,14.634322,3.6343221664428693,0.330392924222079
Marc Casado,Barcelona,20.0,MF,es La Liga,31.0,17.536991,-13.463008880615234,-0.4342906090521043
Christoph Baumgartner,RB Leipzig,24.0,MF,de Bundesliga,13.0,8.124922,-4.875078201293945,-0.37500601548414964
Dominic Calvert-Lewin,Everton,27.0,FW,eng Premier League,17.0,20.701689,3.701688766479492,0.21774639802820542
Zito Luvumbo,Cagliari,22.0,FW,it Serie A,6.0,8.255312,2.255311965942383,0.3758853276570638
Joel Pohjanpalo,Venezia,29.0,FW,it Serie A,4.5,5.683357,1.183356761932373,0.26296816931830513
Jakov Medić,Bochum,25.0,DF,de Bundesliga,3.0000000000000004,5.7294097,2.7294096946716304,0.90980323155721
Moritz Jenz,Mainz 05,25.0,DF,de Bundesliga,6.0,5.564972,-0.435028076171875,-0.07250467936197917
Robert Andrich,Leverkusen,29.0,MF,de Bundesliga,10.000000000000002,4.240283,-5.759716987609865,-0.5759716987609864
Adrian Beck,Heidenheim,27.0,MF,de Bundesliga,3.0000000000000004,7.7460113,4.746011257171631,1.5820037523905435
Ansgar Knauff,Eint Frankfurt,22.0,MF,de Bundesliga,15.999999999999998,13.800661,-2.1993389129638654,-0.13745868206024162
James Garner,Everton,23.0,MF,eng Premier League,18.999999999999996,21.812294,2.81229400634766,0.1480154740182979
Kevin Kampl,RB Leipzig,33.0,MF,de Bundesliga,4.5,3.3748055,-1.1251945495605469,-0.25004323323567706
Fikayo Tomori,Milan,26.0,DF,it Serie A,21.0,6.429084,-14.570916175842285,-0.693853151230585
Maximilian Beier,Dortmund,21.0,FW,de Bundesliga,26.000000000000004,22.401749,-3.598251342773441,-0.1383942824143631
Adam Smith,Bournemouth,33.0,DF,eng Premier League,1.75,2.262895,0.5128951072692871,0.2930829184395926
Nahuel Molina,Atlético Madrid,26.0,DF,es La Liga,21.0,7.046023,-13.953977108001709,-0.6644751003810337
Quentin Merlin,Marseille,22.0,DF,fr Ligue 1,15.999999999999998,11.409955,-4.59004497528076,-0.28687781095504755
Malick Fofana,Lyon,19.0,FW,fr Ligue 1,31.0,17.073174,-13.926826477050781,-0.4492524670016381
